price,region,address,bedrooms,bathrooms
"649,900","Oshawa, ON","#100 -1330 TROWBRIDGE DR E, Oshawa, Ontario",3,2
"849,900","Oshawa, ON","811 GLENRUSH ST, Oshawa, Ontario",2,2
"999,000","Oshawa, ON","1657 ERINDALE Crescent, Oshawa, Ontario",3 + 2,4
"899,000","Oshawa, ON","1644 SARASOTA CRES, Oshawa, Ontario",3 + 1,4
"975,000","Oshawa, ON","944 GRANDVIEW ST N, Oshawa, Ontario",4 + 1,4
"879,000","Oshawa, ON","202 COSGROVE DR, Oshawa, Ontario",4,3
"1,499,000","Oshawa, ON","2292 SECRETO DR, Oshawa, Ontario",4,3
"975,000","Oshawa, ON","42 SUNSET DR, Oshawa, Ontario",5 + 1,4
"999,999","Oshawa, ON","914 TRADDLES AVE, Oshawa, Ontario",4 + 2,4
"749,900","Oshawa, ON","365 ARTHUR ST, Oshawa, Ontario",3 + 2,2
"699,900","Oshawa, ON","316 WALMER RD, Oshawa, Ontario",2,2
"899,900","Oshawa, ON","179 HARMONY RD N, Oshawa, Ontario",3 + 2,2
"849,900","Oshawa, ON","770 CAMBRIDGE CRT, Oshawa, Ontario",3,2
"649,000","Oshawa, ON","375 ELGIN ST, Oshawa, Ontario",3 + 1,3
"949,999","Oshawa, ON","233 STEVENSON RD, Oshawa, Ontario",4,2
"1,149,900","Oshawa, ON","979 COPPERFIELD DR, Oshawa, Ontario",3 + 1,4
"749,000","Oshawa, ON","226 ALBERT ST, Oshawa, Ontario",3,2
"629,900","Oshawa, ON","124 STEVENSON RD N, Oshawa, Ontario",2 + 1,3
"799,900","Oshawa, ON","1213 CHERRYDOWN DR, Oshawa, Ontario",3 + 1,2
"649,900","Oshawa, ON","196 CLARKE ST, Oshawa, Ontario",3,1
"699,999","Oshawa, ON","892 GENTRY CRES, Oshawa, Ontario",3,2
"699,900","Oshawa, ON","871 KING ST E, Oshawa, Ontario",3,2
"799,900","Oshawa, ON","689 GIBBONS ST, Oshawa, Ontario",3,3
"1,090,000","Oshawa, ON","831 DEER VALLEY DR, Oshawa, Ontario",4 + 1,4
"1,280,000","Oshawa, ON","1081 LANGFORD ST, Oshawa, Ontario",4,3
"649,999","Oshawa, ON","#9 -601 GALAHAD DR N, Oshawa, Ontario",3,2
"929,900","Oshawa, ON","2731 DEPUTY MINISTER PATH, Oshawa, Ontario",3,3
"1,049,900","Oshawa, ON","1845 SILVERSTONE CRES, Oshawa, Ontario",4,3
"1,090,000","Oshawa, ON","517 PALMTREE CRES, Oshawa, Ontario",4 + 2,4
"799,900","Oshawa, ON","735 JASMINE CRES, Oshawa, Ontario",3,2
"879,900","Oshawa, ON","243 DARCY ST, Oshawa, Ontario",4,2
"999,888","Oshawa, ON","900 JUNIPER ST, Oshawa, Ontario",6 + 1,3
"899,900","Oshawa, ON","99 NASSAU ST, Oshawa, Ontario",4 + 2,4
"549,999","Oshawa, ON","141 NASSAU ST, Oshawa, Ontario",3,1
"625,000","Oshawa, ON","259 FAREWELL ST, Oshawa, Ontario",3 + 2,2
"699,900","Oshawa, ON","442 EULALIE AVE, Oshawa, Ontario",2 + 1,2
"699,000","Oshawa, ON","968 RENFREW CRT, Oshawa, Ontario",3 + 2,2
"799,000","Oshawa, ON","880 BOURNE CRES, Oshawa, Ontario",4,3
"599,999","Oshawa, ON","#216 -1800 SIMCOE ST, Oshawa, Ontario",3,3
"999,900","Oshawa, ON","1081 MOUNTVIEW DR, Oshawa, Ontario",3 + 1,3
"389,900","Oshawa, ON","#44 -43 TAUNTON RD E, Oshawa, Ontario",2,3
"1,075,000","Oshawa, ON","76 ORCHARD VIEW BLVD, Oshawa, Ontario",2 + 4,3
"699,000","Oshawa, ON","#64 -1740 SIMCOE ST N, Oshawa, Ontario",3,3
"799,000","Oshawa, ON","2341 STEEPLECHASE ST, Oshawa, Ontario",3,3
"1,299,900","Oshawa, ON","308 KING ST E, Oshawa, Ontario",4 + 1,3
"599,900","Oshawa, ON","444 DEAN AVE, Oshawa, Ontario",4,2
"750,000","Oshawa, ON","182 WINDSOR ST, Oshawa, Ontario",3 + 1,2
"995,900","Oshawa, ON","1052 DENISE DR, Oshawa, Ontario",4 + 1,3
"749,900","Oshawa, ON","112 BROCK ST E, Oshawa, Ontario",4 + 2,3
"1,599,900","Oshawa, ON","2355 PILGRIM SQ, Oshawa, Ontario",4,4
"979,000","Oshawa, ON","1631 COLDSTREAM DR, Oshawa, Ontario",4,4
"1,299,000","Oshawa, ON","1852 GRANDVIEW ST N, Oshawa, Ontario",4,4
"799,800","Oshawa, ON","206&210 PRINCE ST, Oshawa, Ontario",0,
"799,000","Oshawa, ON","709 KEATES AVE, Oshawa, Ontario",4 + 2,2
"759,999","Oshawa, ON","80 FISHER ST, Oshawa, Ontario",4,2
"888,800","Oshawa, ON","365 ELMGROVE AVE, Oshawa, Ontario",2 + 2,2
"999,900","Oshawa, ON","589 TENNYSON AVE, Oshawa, Ontario",3,2
"599,000","Oshawa, ON","207 COURT ST, Oshawa, Ontario",3,2
"1,075,000","Oshawa, ON","209 FAREWELL ST, Oshawa, Ontario",3 + 1,2
"800,000","Oshawa, ON","423 FAIRLEIGH AVE, Oshawa, Ontario",4,3
"1,090,000","Oshawa, ON","2113 BRIDLE RD, Oshawa, Ontario",4,4
"825,000","Oshawa, ON","2297 CHEVRON PRINCE PATH, Oshawa, Ontario",4,3
"1,499,000","Oshawa, ON","1385 WOODSTREAM AVE, Oshawa, Ontario",4,4
"1,299,000","Oshawa, ON","642 CONLIN RD W, Oshawa, Ontario",,
"299,999","Oshawa, ON","#304 -1900 SIMCOE ST N, Oshawa, Ontario",0,1
"1,399,900","Oshawa, ON","228 SHERWOOD CRT, Oshawa, Ontario",4 + 1,4
"1,099,999","Oshawa, ON","938 HINTERLAND DR, Oshawa, Ontario",4 + 1,3
"440,000","Oshawa, ON","#904 -44 BOND ST W, Oshawa, Ontario",1,1
"699,000","Oshawa, ON","909 SYLVIA ST, Oshawa, Ontario",3 + 1,2
"919,999","Oshawa, ON","210 HARMONY RD N, Oshawa, Ontario",3,2
"999,888","Oshawa, ON","707 MOUNTJOY CRT, Oshawa, Ontario",4,3
"1,199,000","Oshawa, ON","1357 WALLIG AVE, Oshawa, Ontario",4 + 2,3
"989,000","Oshawa, ON","1188 GRANDVIEW ST, Oshawa, Ontario",3 + 1,3
"999,000","Oshawa, ON","347 PRESTON DR, Oshawa, Ontario",6,3
"899,800","Oshawa, ON","641 TENNYSON AVE, Oshawa, Ontario",3,3
"899,000","Oshawa, ON","1331 CEDAR ST, Oshawa, Ontario",3 + 2,2
"725,000","Oshawa, ON","489 ATHOL ST E, Oshawa, Ontario",3 + 1,2
"988,800","Oshawa, ON","750 PASCOE CRT, Oshawa, Ontario",4 + 1,5
"1,149,900","Oshawa, ON","1362 BAYNES AVE, Oshawa, Ontario",4,3
"1,399,000","Oshawa, ON","1855 DOUGLAS LANGTREE DR, Oshawa, Ontario",4 + 3,6
"699,999","Oshawa, ON","2240 CHEVRON PRINCE PATH, Oshawa, Ontario",4,3
"789,000","Oshawa, ON","2636 DEPUTY MINISTER PATH, Oshawa, Ontario",3,3
"995,000","Oshawa, ON","2641 DEPUTY MINISTER PATH, Oshawa, Ontario",3,3
"899,900","Oshawa, ON","2272 CHEVRON PRINCE PATH, Oshawa, Ontario",4 + 1,3
"1,175,000","Oshawa, ON","362 COMPTON CRES, Oshawa, Ontario",3,2
"899,900","Oshawa, ON","303 FERNHILL BLVD, Oshawa, Ontario",3,4
"649,000","Oshawa, ON","226 WILSON RD S, Oshawa, Ontario",3 + 1,2
"879,900","Oshawa, ON","273 WINDSOR ST, Oshawa, Ontario",3 + 1,2
"849,000","Oshawa, ON","430 GLENDALE AVE, Oshawa, Ontario",3,2
"999,000","Oshawa, ON","1143 TALL PINE AVE, Oshawa, Ontario",4 + 1,3
"1,100,000","Oshawa, ON","207 RYERSON CRES, Oshawa, Ontario",3,4
"1,299,000","Oshawa, ON","642 CONLIN RD W, Oshawa, Ontario",4,3
"299,000","Oshawa, ON","#512 -1900 SIMCOE ST N, Oshawa, Ontario",0,1
"799,900","Oshawa, ON","1785 WOODGATE TR, Oshawa, Ontario",3,3
"899,000","Oshawa, ON","529 GALAHAD DR, Oshawa, Ontario",3 + 2,3
"899,900","Oshawa, ON","294 WOLFE ST, Oshawa, Ontario",3 + 1,2
"949,000","Oshawa, ON","1046 COPPERFIELD DR, Oshawa, Ontario",3,4
"1,199,000","Oshawa, ON","1294 HARLSTONE CRES, Oshawa, Ontario",4 + 1,4
"899,900","Oshawa, ON","1887 DALHOUSIE CRES, Oshawa, Ontario",3 + 1,4
"649,900","Oshawa, ON","93 GREAT GABE CRES, Oshawa, Ontario",2,2
"1,199,000","Oshawa, ON","836 BARBADOS ST, Oshawa, Ontario",3 + 1,3
"795,000","Oshawa, ON","593 BOND ST E, Oshawa, Ontario",2 + 1,2
"589,900","Oshawa, ON","71 GRENFELL ST, Oshawa, Ontario",2,1
"1,149,000","Oshawa, ON","141 ROSSLAND RD W, Oshawa, Ontario",3 + 1,2
"749,000","Oshawa, ON","565 GRIERSON ST, Oshawa, Ontario",3 + 1,2
"549,900","Oshawa, ON","#50 -401 WENTWORTH ST W, Oshawa, Ontario",3 + 1,1
"649,999","Oshawa, ON","51 GREAT GABE CRES, Oshawa, Ontario",2,2
"1,750,000","Oshawa, ON","1990 GRANDVIEW ST N, Oshawa, Ontario",4 + 1,4
"999,800","Oshawa, ON","799 COLDSTREAM DR, Oshawa, Ontario",2 + 1,3
"950,000","Oshawa, ON","1729 SILVERSTONE CRES, Oshawa, Ontario",3,3
"1,499,000","Oshawa, ON","1633 GRANDVIEW ST N, Oshawa, Ontario",4 + 2,4
"898,000","Oshawa, ON","1357 MARY ST N, Oshawa, Ontario",3,3
"999,000","Oshawa, ON","1069 LOGANBERRY ST, Oshawa, Ontario",3 + 1,4
"999,900","Oshawa, ON","2500 BRIDLE RD, Oshawa, Ontario",4 + 1,4
"999,999","Oshawa, ON","499 RITSON N RD, Oshawa, Ontario",4 + 1,2
"799,000","Oshawa, ON","1165 RIDGECREST AVE, Oshawa, Ontario",2 + 2,2
"998,800","Oshawa, ON","178 ADELAIDE AVE E, Oshawa, Ontario",5,3
"599,900","Oshawa, ON","272 HAIG ST, Oshawa, Ontario",1 + 1,2
"679,000","Oshawa, ON","553 CENTRAL PARK BLVD N, Oshawa, Ontario",2 + 1,2
"699,900","Oshawa, ON","#55 -715 GRANDVIEW ST N, Oshawa, Ontario",3,3
"1,799,000","Oshawa, ON","1330 KILMAURS AVE, Oshawa, Ontario",4 + 2,6
"1,789,000","Oshawa, ON","567 LABRADOR DR, Oshawa, Ontario",4 + 2,4
"849,900","Oshawa, ON","200 GIBBONS ST, Oshawa, Ontario",2,2
"888,888","Oshawa, ON","454 BADER AVE, Oshawa, Ontario",3 + 3,3
"999,000","Oshawa, ON","792 ORMOND DR, Oshawa, Ontario",3 + 1,4
"899,888","Oshawa, ON","53 HARRIS AVE, Oshawa, Ontario",3,2
"849,000","Oshawa, ON","616 ALDERSHOT DR, Oshawa, Ontario",3,4
"749,000","Oshawa, ON","190 SENECA AVE, Oshawa, Ontario",3 + 1,2
"799,900","Oshawa, ON","1628 CANADORE CRES, Oshawa, Ontario",3,3
"799,900","Oshawa, ON","#51 -460 WOODMOUNT DR, Oshawa, Ontario",3,3
"999,900","Oshawa, ON","2152 KEDRON ST, Oshawa, Ontario",3 + 1,4
"869,000","Oshawa, ON","2370 CHEVRON PRINCE PATH, Oshawa, Ontario",4,3
"1,288,888","Oshawa, ON","1226 WADEBRIDGE CRES, Oshawa, Ontario",4,4
"899,000","Oshawa, ON","864 SUNDANCE CIRC, Oshawa, Ontario",4,2
"799,000","Oshawa, ON","475 EMERALD AVE, Oshawa, Ontario",3 + 1,2
"1,388,000","Oshawa, ON","364 WINDFIELDS FARM DR W, Oshawa, Ontario",4,4
"289,900","Oshawa, ON","#204 -1900 SIMCOE ST N, Oshawa, Ontario",0,1
"589,900","Oshawa, ON","#83 -1760 SIMCOE ST N, Oshawa, Ontario",3,3
"289,900","Oshawa, ON","#509 -1900 SIMCOE ST N, Oshawa, Ontario",0,1
"769,000","Oshawa, ON","853 MONAGHAN AVE, Oshawa, Ontario",3,2
"1,649,000","Oshawa, ON","567 ATHOL ST E, Oshawa, Ontario",4 + 2,6
"3,290,000","Oshawa, ON","3745 HARMONY RD N, Oshawa, Ontario",5 + 2,6
"1,499,000","Oshawa, ON","1996 MAGEE ST, Oshawa, Ontario",4,4
"300,000","Oshawa, ON","#541 -1900 SIMCOE ST N, Oshawa, Ontario",0,1
"279,000","Oshawa, ON","#210 -1800 SIMCOE ST, Oshawa, Ontario",0,1
"1,649,000","Oshawa, ON","2483 KENTUCKY DERBY WAY, Oshawa, Ontario",4,4
"1,499,999","Oshawa, ON","345 ELMWOOD CRT, Oshawa, Ontario",4,4
"599,900","Oshawa, ON","578 SIMCOE ST S, Oshawa, Ontario",3,3
"799,900","Oshawa, ON","386 ADELAIDE AVE E, Oshawa, Ontario",3 + 1,2
"1,199,999","Oshawa, ON","1069 LOBELIA CRT, Oshawa, Ontario",3 + 1,4
"1,499,900","Oshawa, ON","176 SHARAVOGUE AVE, Oshawa, Ontario",4,4
"999,000","Oshawa, ON","2560 WINTERGRACE AVE, Oshawa, Ontario",4,3
"1,799,999","Oshawa, ON","176 SHARAVOGUE Avenue, Oshawa, Ontario",4 + 0,4
"1,699,992","Oshawa, ON","1986 GRANDVIEW ST N, Oshawa, Ontario",5,5
"888,800","Oshawa, ON","1319 SCUGOG AVE, Oshawa, Ontario",3 + 2,2
"1,499,000","Oshawa, ON","2485 BANDSMAN CRES, Oshawa, Ontario",4,4
"799,000","Oshawa, ON","32 FILLY PATH, Oshawa, Ontario",4,3
"1,628,000","Oshawa, ON","1173 GREENHILL AVE, Oshawa, Ontario",4,4
"799,000","Oshawa, ON","2304 CHEVRON PRINCE PATH, Oshawa, Ontario",4 + 1,3
"799,000","Oshawa, ON","237 NASSAU ST, Oshawa, Ontario",3,2
"749,000","Oshawa, ON","606 CAMELOT DR, Oshawa, Ontario",3,2
"749,000","Oshawa, ON","211 CABOT ST, Oshawa, Ontario",3,2
"799,900","Oshawa, ON","#LOT 116 -2650 DEPUTY MINISTER PATH, Oshawa, Ontario",3,3
"1,899,995","Oshawa, ON","1709 CLEARBROOK DR, Oshawa, Ontario",4,3
"549,000","Oshawa, ON","109 NASSAU ST, Oshawa, Ontario",2,1
"1,624,990","Oshawa, ON","61 STEVENSON RD N, Oshawa, Ontario",4 + 3,5
"245,900","Oshawa, ON","#304 -1800 SIMCOE ST, Oshawa, Ontario",0,1
"1,000,000","Oshawa, ON","0 SIMCOE ST S, Oshawa, Ontario",,
"600,000","Oshawa, ON","150 CELINA Street, Oshawa, Ontario",3 + 0,2
"979,000","Oshawa, ON","211 ALBERT ST, Oshawa, Ontario",3 + 3,3
"599,900","Oshawa, ON","#38 -222 PEARSON ST, Oshawa, Ontario",4,2
"899,999","Oshawa, ON","#20 -384 ARCTIC RED DR, Oshawa, Ontario",4,3
"799,900","Oshawa, ON","610 PONDTAIL CRT, Oshawa, Ontario",2 + 1,2
"899,000","Oshawa, ON","556 NOTTINGHAM CRES, Oshawa, Ontario",5 + 1,4
"549,800","Oshawa, ON","130 PARK RD S, Oshawa, Ontario",2,3
"499,900","Oshawa, ON","118 1/2 OLIVE AVE, Oshawa, Ontario",2,2
"800,000","Oshawa, ON","127 LASALLE AVE, Oshawa, Ontario",3,2
"988,000","Oshawa, ON","415 JANE AVE, Oshawa, Ontario",3,2
"1,099,000","Oshawa, ON","427 ROSSLAND RD W, Oshawa, Ontario",3 + 3,2
"600,000","Oshawa, ON","150 CELINA ST, Oshawa, Ontario",3,2
"899,000","Oshawa, ON","269 BELFAST CRT, Oshawa, Ontario",4,3
"1,459,000","Oshawa, ON","335 MEADOW ST, Oshawa, Ontario",4,2
"499,900","Oshawa, ON","#97 -1780 SIMCOE ST N, Oshawa, Ontario",3,3
"899,900","Oshawa, ON","220 MCNAUGHTON AVE, Oshawa, Ontario",3 + 1,2
"849,900","Oshawa, ON","364 ADELAIDE AVE W, Oshawa, Ontario",1 + 2,2
"899,900","Oshawa, ON","220 MCNAUGHTON Avenue, Oshawa, Ontario",3 + 1,2
"599,000","Oshawa, ON","22 ELM ST, Oshawa, Ontario",4,3
"799,900","Oshawa, ON","111 ALMA ST, Oshawa, Ontario",3,1
"869,000","Oshawa, ON","34 WESTMORELAND AVE, Oshawa, Ontario",4,2
"1,199,000","Oshawa, ON","310 ADMIRAL RD, Oshawa, Ontario",3,2
"888,000","Oshawa, ON","1002 PALM CRT, Oshawa, Ontario",4 + 1,3
"999,999","Oshawa, ON","975 RIPLEY CRES, Oshawa, Ontario",4 + 1,4
"859,900","Oshawa, ON","555 ALBERT ST, Oshawa, Ontario",3 + 1,3
"1,200,000","Oshawa, ON","578 WINDFIELDS FARM DR, Oshawa, Ontario",4,3
"325,000","Oshawa, ON","#738 -1900 SIMCOE ST N, Oshawa, Ontario",0,1
"749,000","Oshawa, ON","582 LAKEVIEW AVE, Oshawa, Ontario",3 + 1,2
"699,900","Oshawa, ON","623 GIBB ST, Oshawa, Ontario",3,2
"739,000","Oshawa, ON","185 CENTRE ST N, Oshawa, Ontario",3,2
"1,199,000","Oshawa, ON","1353 COLDSTREAM DR, Oshawa, Ontario",4 + 1,5
"1,249,900","Oshawa, ON","1126 TALL PINE AVE OSHAWA AVE, Oshawa, Ontario",4,4
"799,000","Oshawa, ON","81 PARK RD S, Oshawa, Ontario",5,2
"769,000","Oshawa, ON","48 DREW ST, Oshawa, Ontario",1 + 1,3
"1,398,000","Oshawa, ON","897 LINDSAY BLVD, Oshawa, Ontario",4 + 3,4
"1,299,999","Oshawa, ON","N/A(60) HOWDEN (SIMCOE) RD, Oshawa, Ontario",,
"129,000","Oshawa, ON","122 OLIVE AVE, Oshawa, Ontario",0,
"699,000","Oshawa, ON","93 MCMILLAN DR, Oshawa, Ontario",3,3
"1,350,000","Oshawa, ON","LOT08 BLOCK3 REXTON DR, Oshawa, Ontario",3,4
"1,600,000","Oshawa, ON","1408 SIMCOE ST N, Oshawa, Ontario",4,1
"1,599,000","Oshawa, ON","928 WRENWOOD DR, Oshawa, Ontario",4,3
"1,600,000","Oshawa, ON","1408 SIMCOE ST N, Oshawa, Ontario",,
"1,649,900","Oshawa, ON","229 GIBBONS ST, Oshawa, Ontario",4,4
"899,000","Oshawa, ON","81 MCMILLAN Drive, Oshawa, Ontario",2 + 0,3
"899,000","Oshawa, ON","81 MCMILLAN DR, Oshawa, Ontario",2,3
"1,569,000","Oshawa, ON","579 VETERANS RD, Oshawa, Ontario",2 + 1,2
"1,999,000","Oshawa, ON","374 FAREWELL ST, Oshawa, Ontario",,
"1,999,000","Oshawa, ON","374 FAREWELL ST, Oshawa, Ontario",0,
"2,700,000","Oshawa, ON","109 COLBORNE ST W, Oshawa, Ontario",,
"699,000","Oshawa, ON","250 HARMONY RD S, Oshawa, Ontario",4,4
"1,600,000","Oshawa, ON","721 KING ST W, Oshawa, Ontario",7,6
"1,899,999","Oshawa, ON","1395 COATES RD E, Oshawa, Ontario",0,
"6,000,000","Oshawa, ON","1755 THORNTON RD N, Oshawa, Ontario",,
"2,999,900","Oshawa, ON","39 ATHOL ST W, Oshawa, Ontario",,
"999,000","Oshawa, ON","166 DIVISION ST, Oshawa, Ontario",5 + 1,4
"1,099,999","Pickering, ON","498 WOODSMERE CRES, Pickering, Ontario",3,3
"1,199,000","Pickering, ON","1107 WINDGROVE SQ, Pickering, Ontario",2 + 1,3
"1,099,999","Pickering, ON","498 WOODSMERE Crescent, Pickering, Ontario",3 + 0,3
"1,249,000","Pickering, ON","1640 HOLLYHEDGE DR, Pickering, Ontario",4 + 2,4
"799,800","Pickering, ON","1621 WINVILLE RD, Pickering, Ontario",3,3
"1,500,000","Pickering, ON","1856 WOODVIEW AVE, Pickering, Ontario",4,5
"679,000","Pickering, ON","#204 -1200 THE ESPLANADE RD N, Pickering, Ontario",2,1
"899,000","Pickering, ON","1362 BRANDS CRT, Pickering, Ontario",3,2
"1,100,000","Pickering, ON","896 RAMBLEBERRY AVE, Pickering, Ontario",4 + 2,4
"1,299,000","Pickering, ON","564 STEEPLE HILL, Pickering, Ontario",4 + 1,4
"999,900","Pickering, ON","1325 LUNA CRT, Pickering, Ontario",3,2
"1,699,900","Pickering, ON","1190 ENCHANTED CRES, Pickering, Ontario",4,4
"1,099,000","Pickering, ON","3810 KINSALE RD, Pickering, Ontario",3,2
"1,188,990","Pickering, ON","1134 CITRINE ST, Pickering, Ontario",3,3
"1,100,000","Pickering, ON","1063 LONGBOW DR, Pickering, Ontario",3 + 2,3
"1,190,000","Pickering, ON","2426 HIBISCUS DR, Pickering, Ontario",4,3
"1,099,000","Pickering, ON","#8 -285 FINCH AVE, Pickering, Ontario",3,3
"549,000","Pickering, ON","#2108 -1255 BAYLY ST, Pickering, Ontario",1 + 1,1
"1,299,000","Pickering, ON","634 SHEPPARD AVE, Pickering, Ontario",4 + 2,5
"1,100,000","Pickering, ON","692 HILLVIEW CRES, Pickering, Ontario",0,
"699,900","Pickering, ON","#56 -1975 ROSEFIELD RD, Pickering, Ontario",3,2
"799,900","Pickering, ON","1611 JAYWIN CIRC, Pickering, Ontario",4 + 1,3
"699,999","Pickering, ON","1643 JAYWIN CIRC, Pickering, Ontario",3,2
"749,000","Pickering, ON","#20 -1360 GLENANNA RD, Pickering, Ontario",4,2
"1,389,900","Pickering, ON","1563 BRANDY CRT, Pickering, Ontario",3,4
"1,250,000","Pickering, ON","249 LAWSON ST, Pickering, Ontario",3 + 2,4
"599,900","Pickering, ON","#508 -1540 PICKERING PKWY, Pickering, Ontario",3,2
"1,199,900","Pickering, ON","810 OLIVA ST, Pickering, Ontario",4,2
"699,000","Pickering, ON","#7 -1235 RADOM ST, Pickering, Ontario",3,3
"625,000","Pickering, ON","#1015 -1235 BAYLY ST, Pickering, Ontario",1 + 1,2
"949,000","Pickering, ON","1547 MARSHCOURT DR E, Pickering, Ontario",3 + 1,4
"799,000","Pickering, ON","#84 -2406 NANTUCKET CHSE, Pickering, Ontario",2,3
"629,700","Pickering, ON","#PH201 -1215 BAYLY ST, Pickering, Ontario",1,1
"899,900","Pickering, ON","696 FOXWOOD TR, Pickering, Ontario",3,2
"679,000","Pickering, ON","#8 -1975 MEMORY LANE, Pickering, Ontario",3,2
"1,287,000","Pickering, ON","1160 DRAWSTRING LANE, Pickering, Ontario",3,3
"699,999","Pickering, ON","#506 -1711 PURE SPRINGS BLVD, Pickering, Ontario",2,3
"1,999,800","Pickering, ON","821 JOMAR AVE, Pickering, Ontario",5 + 2,5
"1,799,999","Pickering, ON","2110 CASTLE HILL CRT, Pickering, Ontario",4,4
"998,000","Pickering, ON","948 REYTAN BLVD, Pickering, Ontario",3,2
"899,000","Pickering, ON","1939 TREETOP WAY, Pickering, Ontario",3,3
"899,900","Pickering, ON","#19 -530 KINGSTON RD, Pickering, Ontario",3,4
"929,999","Pickering, ON","1166 DRAWSTRING LANE, Pickering, Ontario",3,3
"1,499,900","Pickering, ON","1068 ORENDA ST, Pickering, Ontario",4,3
"1,549,000","Pickering, ON","440 WHITEVALE RD, Pickering, Ontario",3 + 1,2
"849,000","Pickering, ON","1788 REX HEATH DR, Pickering, Ontario",3,3
"799,900","Pickering, ON","729 HILLCREST RD, Pickering, Ontario",3,1
"1,950,000","Pickering, ON","1480 HIGHBUSH TR, Pickering, Ontario",3 + 2,4
"1,100,000","Pickering, ON","1686 BEATON WAY, Pickering, Ontario",3,3
"899,000","Pickering, ON","665 COWAN CIRC, Pickering, Ontario",3 + 2,3
"888,000","Pickering, ON","#506 -2635 WILLIAM JACKSON DR, Pickering, Ontario",3,3
"849,000","Pickering, ON","#808 -1148 DRAGONFLY AVE, Pickering, Ontario",2,3
"1,290,000","Pickering, ON","286 SENATOR ST, Pickering, Ontario",4 + 1,4
"899,900","Pickering, ON","2562 LADYFERN CROSSING DR, Pickering, Ontario",2 + 1,2
"1,298,000","Pickering, ON","2039 ERIN GATE BLVD, Pickering, Ontario",4 + 1,4
"799,999","Pickering, ON","674 GRACELAND CRT, Pickering, Ontario",3,2
"699,900","Pickering, ON","#14 -1415 FIELDLIGHT BLVD, Pickering, Ontario",3,2
"1,680,000","Pickering, ON","2269 CHAPMAN CRT, Pickering, Ontario",4 + 1,4
"849,999","Pickering, ON","436 SPARROW CIRC, Pickering, Ontario",3 + 1,3
"899,900","Pickering, ON","1651 AUTUMN CRES, Pickering, Ontario",3,3
"1,399,900","Pickering, ON","1750 FAIRPORT RD, Pickering, Ontario",0,0
"2,500,000","Pickering, ON","79 TWYN RIVERS DR, Pickering, Ontario",4,4
"2,800,000","Pickering, ON","1390 ROUGEMOUNT DR, Pickering, Ontario",5,4
"959,900","Pickering, ON","#80 -1775 VALLEY FARM RD, Pickering, Ontario",3,2
"869,999","Pickering, ON","#34 -735 SHEPPARD AVE S, Pickering, Ontario",3,3
"899,000","Pickering, ON","501 ALDER CRT, Pickering, Ontario",3,3
"599,900","Pickering, ON","#207 -1215 BAYLY ST, Pickering, Ontario",1 + 1,1
"999,999","Pickering, ON","1393 EVERTON ST, Pickering, Ontario",4 + 1,3
"699,900","Pickering, ON","#509 -1555 KINGSTON RD, Pickering, Ontario",2,3
"1,200,000","Pickering, ON","2459 BROCK RD, Pickering, Ontario",,
"995,000","Pickering, ON","#1 -2740 WILLIAM JACKSON DR, Pickering, Ontario",3,3
"559,900","Pickering, ON","#701 -1210 RADOM ST, Pickering, Ontario",2,2
"1,700,000","Pickering, ON","524 OAKWOOD(REAR OF) DR, Pickering, Ontario",0,
"1,398,000","Pickering, ON","1730 LANE ST, Pickering, Ontario",3 + 1,2
"750,000","Pickering, ON","#509 -1400 THE ESPLANADE N, Pickering, Ontario",2,3
"950,000","Pickering, ON","1148 DRAGONFLY Avenue Unit# 109, Pickering, Ontario",3 + 0,3
"1,499,000","Pickering, ON","1421 ROUGEMOUNT(SOUTH LT) DR, Pickering, Ontario",0,
"1,449,000","Pickering, ON","1421 ROUGEMOUNT(NORTH LT) DR, Pickering, Ontario",0,
"1,999,000","Pickering, ON","507 ROUGEMOUNT (REAR OF) DR, Pickering, Ontario",0,
"1,745,900","Pickering, ON","#GPH03 -1255 BAYLY ST, Pickering, Ontario",2 + 1,3
"950,000","Pickering, ON","#109 -1148 DRAGONFLY AVE, Pickering, Ontario",3,3
"1,100,000","Pickering, ON","1988 ROYAL RD, Pickering, Ontario",4,4
"1,499,900","Pickering, ON","1482 OLD FOREST RD, Pickering, Ontario",3 + 2,3
"1,199,000","Pickering, ON","2785 SAPPHIRE DR, Pickering, Ontario",4 + 1,4
"2,500,000","Pickering, ON","528 MOUNTAIN ASH DR, Pickering, Ontario",0,
"1,300,000","Pickering, ON","1856 GLENDALE DR, Pickering, Ontario",2,1
"3,499,000","Pickering, ON","425 WHITEVALE RD, Pickering, Ontario",4,7
"3,249,990","Pickering, ON","1023 BROCK RD, Pickering, Ontario",,
"1,799,000","Pickering, ON","#.LOT 35 -2141 CASTLE HILL CRT, Pickering, Ontario",4,4
"8,200,000","Pickering, ON","2750 HWY 7 RD, Pickering, Ontario",,
"4,250,000","Pickering, ON","5104 TOM THOMSON CRT, Pickering, Ontario",6 + 1,6
"1,999,999","Pickering, ON","476 TOYNEVALE RD, Pickering, Ontario",4,2
"1,510,000","Pickering, ON","498 BROADGREEN ST, Pickering, Ontario",3 + 1,4
"3,600,000","Pickering, ON","1778 FAIRPORT(REAR OF) RD, Pickering, Ontario",0,
"2,280,000","Pickering, ON","0 WELRUS ST, Pickering, Ontario",0,
